SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Vacant Land,903 Agua Fria,Santa Fe,NM,87501,269000,,,4N-SF City Limit SWN,,11020,,1,,,Active,,,https://www.redfin.com/NM/Santa-Fe/903-Agua-Fria-St-87501/home/196776418,Santa Fe MLS,202503149,N,Y,35.6843186,-105.9559074
MLS Listing,,Single Family Residential,32 Camino De Vecinos,Santa Fe,NM,87507,1499000,4,3.5,25S- NW Quadrant-S,3684,10890,2006,1,407,164,Active,,,https://www.redfin.com/NM/Santa-Fe/32-Camino-de-Vecinos-87507/home/99902275,Santa Fe MLS,202503374,N,Y,35.6852637,-106.0121336
MLS Listing,,Single Family Residential,26 County Road 113s,Santa Fe,NM,87506,819000,3,2.0,16-Pojoaque Valley,2407,64033,1997,1,340,,Active,,,https://www.redfin.com/NM/Santa-Fe/26-Kaa-Tay-Poe-87506/home/137822104,Santa Fe MLS,202503391,N,Y,35.8908918,-105.9875262
MLS Listing,,Single Family Residential,409 Brownell Howland Rd,Santa Fe,NM,87501,3950000,5,6.5,1-SF City Limits NE,7918,143486,2002,1,499,,Active,,,https://www.redfin.com/NM/Santa-Fe/409-Brownell-Howland-Rd-87501/home/99903770,Santa Fe MLS,202503426,N,Y,35.7188498,-105.9078119
MLS Listing,,Single Family Residential,25 Calle Ancla,Santa Fe,NM,87508,915000,3,2.5,027RV - Rancho Viejo,2321,10307,2020,1,394,107,Active,,,https://www.redfin.com/NM/Santa-Fe/25-Calle-Ancla-87508/home/166109902,Santa Fe MLS,202503353,N,Y,35.6000365,-106.0177026
MLS Listing,,Single Family Residential,25 Calle Marisol,Santa Fe,NM,87505,749000,3,2.0,26-SE of City Limit,2256,40337,2018,1,332,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/NM/Santa-Fe/25-Calle-Marisol-87505/home/108378570,Santa Fe MLS,202503383,N,Y,35.5990942,-105.8740241
MLS Listing,,Condo/Co-op,1405 Vegas Verdes Dr #128,Santa Fe,NM,87507,249000,1,1.0,4S-SF City Limit SWS,645,,2007,1,386,336,Active,August-3-2025 01:00 PM,August-3-2025 03:00 PM,https://www.redfin.com/NM/Santa-Fe/1405-Vegas-Verdes-87507/unit-128/home/137969991,Santa Fe MLS,202502856,N,Y,35.6428037,-106.008731
MLS Listing,,Vacant Land,1973 Cerros Colorados,Santa Fe,NM,87501,139000,,,1-SF City Limits NE,,30971160,,1,,50,Active,,,https://www.redfin.com/NM/Santa-Fe/1973-Cerros-Colorados-87501/home/144161359,Santa Fe MLS,202503474,N,Y,35.696544,-105.899888
MLS Listing,,Vacant Land,76 Wolf Rd,Santa Fe,NM,87508,199000,,,12-Madrid/Cerrillos,,1780079,,1,,,Active,,,https://www.redfin.com/NM/Santa-Fe/76-Wolf-Rd-87508/home/166108577,Santa Fe MLS,202503481,N,Y,35.440816,-106.087555
MLS Listing,,Vacant Land,,Santa Fe,NM,87506,525000,,,,,130680,,1,,392,Active,,,https://www.redfin.com/NM/Santa-Fe/Undisclosed-address-Unknown/home/196753584,Santa Fe MLS,202503403,N,Y,35.6894307,-105.9381944
