SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,150 Meadow Lea Dr,Amherst,NY,14226,269000,3,1.0,Longmeadow Village Pt I,1049,8185,1952,28,256,,Active,,,https://www.redfin.com/NY/Buffalo/150-Meadow-Lea-Dr-14226/home/72998694,WNYREIS,B1619994,N,Y,42.9707987,-78.8185403
MLS Listing,,Single Family Residential,80 Rolling Hills Dr,West Seneca,NY,14224,629000,6,4.0,Buffalo Crk Reservation,3551,38643,1972,76,177,,Active,,,https://www.redfin.com/NY/Buffalo/80-Rolling-Hills-Dr-14224/home/73082573,WNYREIS,B1607624,N,Y,42.8137014,-78.7500176
MLS Listing,,Multi-Family (2-4 Unit),16 Butler Ave,Buffalo,NY,14208,319900,8,3.0,Buffalo,3243,3675,1915,1,99,,Active,,,https://www.redfin.com/NY/Buffalo/16-Butler-Ave-14208/home/79393284,WNYREIS,B1626410,N,Y,42.9164628,-78.8515181
MLS Listing,,Single Family Residential,676 Northampton St St,Buffalo,NY,14211,199900,4,1.5,Masten,2372,6800,1900,1,84,,Active,,,https://www.redfin.com/NY/Buffalo/676-Northampton-St-14211/home/73096069,WNYREIS,B1626984,N,Y,42.9075433,-78.8418511
MLS Listing,,Single Family Residential,240 East St,Buffalo,NY,14207,144000,3,1.0,Parish,1574,2723,1850,1,91,,Active,,,https://www.redfin.com/NY/Buffalo/240-East-St-14207/home/92524667,WNYREIS,B1625012,N,Y,42.9380331,-78.9022464
MLS Listing,,Multi-Family (2-4 Unit),86 Kingston Pl,Buffalo,NY,14210,179900,6,2.0,Buffalo Crk Reservation,2474,4400,1900,1,73,,Active,,,https://www.redfin.com/NY/Buffalo/86-Kingston-Pl-14210/home/72990951,WNYREIS,B1627194,N,Y,42.8538555,-78.8094414
MLS Listing,,Condo/Co-op,132 Lakefront Blvd #504,Buffalo,NY,14202,599900,2,2.0,Buffalo,1641,1112,2009,1,366,773,Active,,,https://www.redfin.com/NY/Buffalo/132-Lakefront-Blvd-14202/unit-504/home/73088619,WNYREIS,B1626886,N,Y,42.8836902,-78.8846797
MLS Listing,,Single Family Residential,114 Sandra Dr,Cheektowaga,NY,14225,210000,3,1.5,Cheektowaga,1631,7405,1951,1,129,,Active,August-3-2025 01:00 PM,August-3-2025 03:00 PM,https://www.redfin.com/NY/Cheektowaga/114-Sandra-Dr-14225/home/89300141,WNYREIS,B1625222,N,Y,42.9317688,-78.7449861
MLS Listing,,Single Family Residential,84 Cresthaven Dr,West Seneca,NY,14224,282500,3,1.0,West Seneca,1356,7800,1966,1,208,,Active,,,https://www.redfin.com/NY/West-Seneca/84-Cresthaven-Dr-14224/home/92578523,WNYREIS,B1626019,N,Y,42.8566214,-78.7772171
MLS Listing,,Single Family Residential,88 Mapleview Rd,Cheektowaga,NY,14225,199900,4,1.5,Cheektowaga,1326,6534,1940,1,151,,Active,,,https://www.redfin.com/NY/Buffalo/88-Mapleview-Rd-14225/home/79371774,WNYREIS,B1626335,N,Y,42.9407133,-78.7831532
MLS Listing,,Multi-Family (2-4 Unit),261 Grant St,Buffalo,NY,14213,189900,6,2.0,Buffalo,2200,4050,1890,1,86,,Active,,,https://www.redfin.com/NY/Buffalo/261-Grant-St-14213/home/92525618,WNYREIS,B1627149,N,Y,42.921035,-78.8899992
MLS Listing,,Multi-Family (2-4 Unit),79 Eaglewood Ave,Buffalo,NY,14220,199900,3,2.0,Buffalo Crk Reservation,1267,3360,1910,1,158,,Active,,,https://www.redfin.com/NY/Buffalo/79-Eaglewood-Ave-14220/home/73101319,WNYREIS,B1626106,N,Y,42.8505536,-78.8169729
MLS Listing,,Multi-Family (2-4 Unit),511 Dodge St,Buffalo,NY,14208,59900,5,3.0,Buffalo,2564,3270,1920,1,23,,Active,,,https://www.redfin.com/NY/Buffalo/511-Dodge-St-14208/home/73096417,WNYREIS,B1625583,N,Y,42.9053952,-78.8484835
MLS Listing,,Single Family Residential,67 Lorfield Dr,Amherst,NY,14228,289900,3,1.0,Kingsgate Village,1374,7504,1951,1,211,,Active,,,https://www.redfin.com/NY/Buffalo/67-Lorfield-Dr-14226/home/92552040,WNYREIS,B1626662,N,Y,42.9521001,-78.7732846
