SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Condo/Co-op,500 Brickell Ave #4101,Miami,FL,33131,1045000,3,3.0,500 BRICKELL EAST CONDO,1494,,2008,10,699,2097,Active,,,https://www.redfin.com/FL/Miami/500-Brickell-Ave-33131/unit-4101/home/43406176,MARMLS,A11829007,N,Y,25.7683402,-80.19061
MLS Listing,,Townhouse,10273 SW 162nd Ct,Miami,FL,33196,544995,3,2.0,FOREST LAKES COUNTRY GARD,1315,,1999,14,414,100,Active,,,https://www.redfin.com/FL/Miami/10273-SW-162nd-Ct-33196/home/43186660,MARMLS,A11837823,N,Y,25.6707012,-80.4577493
MLS Listing,,Condo/Co-op,650 NE 64th St Unit G210,Miami,FL,33138,310000,1,1.0,NIRVANA CONDO NO FIVE CON,770,,1983,14,403,940,Active,,,https://www.redfin.com/FL/Miami/650-NE-64th-St-33138/unit-G210/home/43315147,MARMLS,A11833407,N,Y,25.8347335,-80.182882
MLS Listing,,Single Family Residential,14651 SW 93rd Ln,Miami,FL,33186,699000,6,4.5,PANACHE SEC 4,1938,6290,1988,17,361,74,Active,,,https://www.redfin.com/FL/Miami/14651-SW-93rd-Ln-33186/home/43181678,MARMLS,A11838263,N,Y,25.6800017,-80.4306779
MLS Listing,,Single Family Residential,11100 NE 12th Ave,Miami,FL,33161,679000,3,2.0,BISCAYNE BLVD PARK,988,6500,1952,21,687,,Active,,,https://www.redfin.com/FL/Miami/11100-NE-12th-Ave-33161/home/43016673,MARMLS,A11836412,N,Y,25.8783852,-80.1740387
MLS Listing,,Condo/Co-op,3615 Thomas Ave #16,Miami,FL,33133,270000,1,1.0,THOMAS GROVE CONDO,467,,1953,24,578,275,Active,,,https://www.redfin.com/FL/Miami/3615-Thomas-Ave-33133/unit-16/home/43365842,MARMLS,A11830489,N,Y,25.7272122,-80.2515384
MLS Listing,,Condo/Co-op,488 NE 18th St #1503,Miami,FL,33132,525000,1,1.5,ARIA ON THE BAY CONDO,759,,2018,28,692,835,Active,,,https://www.redfin.com/FL/Miami/488-NE-18th-St-33132/unit-1503/home/110130592,MARMLS,A11830437,N,Y,25.7936439,-80.1870717
MLS Listing,,Condo/Co-op,900 Brickell Key Blvd #3103,Miami,FL,33131,4490000,5,5.5,ASIA CONDO,3398,,2008,30,1321,6298,Active,,,https://www.redfin.com/FL/Miami/900-Brickell-Key-Blvd-33131/unit-3103/home/43420788,MARMLS,A11828779,N,Y,25.7692633,-80.1858516
MLS Listing,,Single Family Residential,16306 SW 100th Ter,Miami,FL,33196,589950,3,2.5,FOREST LAKES GARDENS SEC,1677,3085,1997,59,352,110,Active,,,https://www.redfin.com/FL/Miami/16306-SW-100th-Ter-33196/home/43179719,MARMLS,A11812150,N,Y,25.6725184,-80.4597269
MLS Listing,,Townhouse,1456 SW 134th Pl,Miami,FL,33184,474000,2,2.5,TAMIAMI LAKES TOWNHOUSES,1755,,1981,59,270,118,Active,,,https://www.redfin.com/FL/Miami/1456-SW-134th-Pl-33184/home/43109916,MARMLS,A11813693,N,Y,25.7546674,-80.4140584
MLS Listing,,Condo/Co-op,55 SW 9th St #1510,Miami,FL,33130,534950,1,1.5,BRICKELL HEIGHTS WEST CON,776,,2017,59,689,1246,Active,,,https://www.redfin.com/FL/Miami/55-SW-9th-St-33130/unit-1510/home/79135121,MARMLS,A11812848,N,Y,25.7656606,-80.1943935
